timestamp_local,da_price,rt_price,load_mw,wind_mw
3/17/2025 9:00,26.85,30.65,50861.3,11155.6
3/17/2025 10:00,26.65,1.79,47677.7,12240.9
3/17/2025 11:00,33.25,25.01,47365.1,5067.3
3/17/2025 12:00,36.19,56,49579.3,5493
3/17/2025 13:00,25.37,0.2,48868,6507
3/17/2025 14:00,40.87,27.4,49295.1,3007.6
3/17/2025 15:00,39.55,35.5,49401.6,4704.5
3/17/2025 16:00,31.72,22.79,52224.9,10402.7
3/17/2025 17:00,35.53,28.77,54067.2,7724.1
3/17/2025 18:00,43.22,32.82,54464.3,6055.9
3/17/2025 19:00,33.54,31.99,53431.6,7376.9
3/17/2025 20:00,22.95,-47.3,49648.7,9880.6
3/17/2025 21:00,29.52,33.13,50623.6,11676.5
3/17/2025 22:00,32.94,25.54,47266.7,6919.8
3/17/2025 23:00,-1.62,7.13,42266.2,18923
3/18/2025 0:00,-11.34,-10.05,36776.8,18194.3
3/18/2025 1:00,-5.87,3.77,35206.5,14183.7
3/18/2025 2:00,7.31,9.9,33903.1,7326.6
3/18/2025 3:00,4.16,1.81,34827.4,6818.5
3/18/2025 4:00,9.86,7.73,34697.4,9243
3/18/2025 5:00,6.33,9.5,38363.2,10747.5
3/18/2025 6:00,26.94,38.3,42962.3,4540
3/18/2025 7:00,14.93,16.06,45616.7,11926.3
3/18/2025 8:00,15.67,17.55,46802.9,15966.7
3/18/2025 9:00,29.74,34.83,50179.7,10759.4
3/18/2025 10:00,29.61,13.63,50846.3,5648.1
3/18/2025 11:00,33.27,20.4,49929.7,4935.1
3/18/2025 12:00,30.61,32.57,49509,7484.8
3/18/2025 13:00,30.42,21.81,48557.1,5734.7
3/18/2025 14:00,37.41,35.03,50896.7,7196.3
3/18/2025 15:00,27.58,27.46,48850.1,7617.7
3/18/2025 16:00,32.42,54.13,50613.8,9636.4
3/18/2025 17:00,44.59,43,52846,3691.6
3/18/2025 18:00,39.99,20.96,54991.8,7225.9
3/18/2025 19:00,40.26,42.1,51765.3,5991.2
3/18/2025 20:00,27.23,36.39,50689.9,7324
3/18/2025 21:00,19.57,24.36,47134.8,12247.9
3/18/2025 22:00,12.17,16.35,45900,13860.7
3/18/2025 23:00,-0.4,-7.03,40430.1,17911.3
3/19/2025 0:00,2.09,-1.69,37242.6,12263.5
3/19/2025 1:00,4.53,-3.11,35196.1,10016
3/19/2025 2:00,0.9,-5.71,32657,9615.8
3/19/2025 3:00,10.54,8.66,33715.2,4975.1
3/19/2025 4:00,-10.45,-2.17,35209.2,19689.4
3/19/2025 5:00,14.49,40.42,39230.3,9105.1
3/19/2025 6:00,6.9,8.22,42675.7,12714.8
3/19/2025 7:00,16.79,21.65,44763.7,13040.3
3/19/2025 8:00,26.44,4.73,47945.3,5140.3
3/19/2025 9:00,25.54,21.58,50961.3,5513.6
3/19/2025 10:00,28.14,41.93,50614.6,15457
3/19/2025 11:00,24.23,25.07,48080.7,8092.3
3/19/2025 12:00,34.17,33.23,50046.2,5068.5
3/19/2025 13:00,23.28,49.39,47548.4,5841.7
3/19/2025 14:00,28.01,38.72,50816.5,9673.2
3/19/2025 15:00,32.59,39.53,51255.4,8904
3/19/2025 16:00,42.85,42.28,51740.8,3067.4
3/19/2025 17:00,23.39,25.84,53039.7,12901.1
3/19/2025 18:00,31.61,50.85,53528.7,10166.2
3/19/2025 19:00,42.37,62.46,54691.2,6630
3/19/2025 20:00,40.82,35.98,51921.3,4507
3/19/2025 21:00,22.97,8.36,49957.8,13423.9
3/19/2025 22:00,24.17,24.61,46862.7,11155.2
3/19/2025 23:00,21.2,28.07,41009.2,4985.3
3/20/2025 0:00,14.13,30.39,37028,9179.9
3/20/2025 1:00,-25.02,-25.97,33592.7,26000
3/20/2025 2:00,0.99,-2.15,32309,10924.1
3/20/2025 3:00,5.58,15.59,31991.9,7826.8
3/20/2025 4:00,4.22,-4.09,36125.1,6887.6
3/20/2025 5:00,-7.33,-9.47,40330.3,23511.2
3/20/2025 6:00,7.45,7.5,43681.4,14923.7
3/20/2025 7:00,0.75,0.11,43703.7,18213.9
3/20/2025 8:00,24.53,36.04,49025.1,10130.4
3/20/2025 9:00,23.29,28.11,51435.5,14781.6
3/20/2025 10:00,28.56,23.7,49553.6,5293.6
3/20/2025 11:00,31.73,29.61,49951.3,7688.5
3/20/2025 12:00,25.91,51.09,46771.6,7537
3/20/2025 13:00,28.33,15.34,49203.9,11592.2
3/20/2025 14:00,26.89,9.98,47782.3,6892.1
3/20/2025 15:00,42.02,30.85,50229.7,4441.2
3/20/2025 16:00,34.7,37.44,49367.9,6145.6
3/20/2025 17:00,44.87,55.1,53553.7,2926.6
3/20/2025 18:00,53.67,52.63,55192.9,2330.8
3/20/2025 19:00,39.44,34.36,52730.6,10388.1
3/20/2025 20:00,34.15,27.54,50921.9,6551
3/20/2025 21:00,24.27,8.67,46992.4,7474.1
3/20/2025 22:00,17.55,31.94,45561.5,13167.9
3/20/2025 23:00,-5.11,-6.93,40992.2,18128.6
3/21/2025 0:00,-4.23,-2.23,36155,13043.6
3/21/2025 1:00,-15.96,-8.28,35024.6,25380.8
3/21/2025 2:00,-3.08,9.4,32824.3,13682
3/21/2025 3:00,-7.39,-9.42,32628.1,12600.8
3/21/2025 4:00,13.07,4.86,34991.7,12158.7
3/21/2025 5:00,12.31,12.12,39625.2,5976.8
3/21/2025 6:00,9.76,8.57,42821.3,15768
3/21/2025 7:00,28.3,23.28,45415,3237.2
3/21/2025 8:00,38.17,26.81,48905.8,7003.2
3/21/2025 9:00,25.38,28.88,48236,8548.2
3/21/2025 10:00,34.39,46.32,50174.9,5469.5
3/21/2025 11:00,27.4,43.17,50016.7,5868.4
3/21/2025 12:00,25.8,18.99,48673,15251.7
3/21/2025 13:00,24.13,39.96,49418.1,10292
3/21/2025 14:00,35.88,25.97,48137.6,4413.2
3/21/2025 15:00,37.35,38.69,50625.6,4794.3
3/21/2025 16:00,39.73,49.14,52090.3,3382.3
3/21/2025 17:00,19.71,24.68,48991.3,8600.3
3/21/2025 18:00,42.24,54.95,55425.1,5957.1
3/21/2025 19:00,37.67,28.45,49694,2968.2
3/21/2025 20:00,34.79,33.15,51612.9,8165.6
3/21/2025 21:00,37.61,35.78,50951.2,10308.2
3/21/2025 22:00,16.89,27.14,45510.6,14063.6
3/21/2025 23:00,16.5,14.42,40078.8,9413.6
3/22/2025 0:00,3.27,5.37,34032.2,8726.7
3/22/2025 1:00,-29.98,-32.3,33042.8,26000
3/22/2025 2:00,-7.7,-4.44,29397.8,11013.7
3/22/2025 3:00,-12.11,-18.87,32070.5,15300.3
3/22/2025 4:00,2.76,-7.32,32962.2,8613.9
3/22/2025 5:00,-5.66,-10.15,34828.7,14630.7
3/22/2025 6:00,10.58,2.32,38669.7,5360.5
3/22/2025 7:00,22.43,20.6,41306,7952.9
3/22/2025 8:00,28.15,35.19,45770.1,5326.8
3/22/2025 9:00,27.6,15.56,47057.6,6484.8
3/22/2025 10:00,8.94,5.22,44631.7,13785.1
3/22/2025 11:00,26.73,46.26,45888.2,5493.9
3/22/2025 12:00,17.44,1.29,44826.2,9267.3
3/22/2025 13:00,14.38,4.33,46945.3,12473.8
3/22/2025 14:00,25.7,28.42,44128.3,5972.2
3/22/2025 15:00,24.6,10.16,48365.3,9320.6
3/22/2025 16:00,31.12,29.94,47756.4,7679.2
3/22/2025 17:00,28.3,43.36,47729.9,6640.9
3/22/2025 18:00,28.17,22.54,49220,9402
3/22/2025 19:00,16.3,8.24,49036.1,16562.8
3/22/2025 20:00,31.64,16.99,47208.6,5895
3/22/2025 21:00,25.9,17.97,46321,5529.3
3/22/2025 22:00,24.49,22.33,41363.5,5803.3
3/22/2025 23:00,-6.68,12.53,36591.2,15316.9
3/23/2025 0:00,-12.39,-14.07,34667.7,17263.3
3/23/2025 1:00,-5.14,-6.39,30773.4,8476.3
3/23/2025 2:00,5.25,4.81,30310,4226
3/23/2025 3:00,3.19,-4.66,30490.8,8221.1
3/23/2025 4:00,-4.72,-25.96,32298.8,14139.7
3/23/2025 5:00,11.81,24.8,37706.4,10474.2
3/23/2025 6:00,7.66,13.09,39309.4,11263
3/23/2025 7:00,23.43,33.42,42657.2,7785.3
3/23/2025 8:00,6.43,8.54,42823.7,14572
3/23/2025 9:00,18.92,29.35,45470.1,9998.4
3/23/2025 10:00,23.1,9.21,46901.7,10288.9
3/23/2025 11:00,27.18,27.64,45182.7,7822.8
3/23/2025 12:00,23.13,27.77,46869.6,8546.5
3/23/2025 13:00,24.9,36.77,44121.3,7795.1
3/23/2025 14:00,31.08,34.83,45357,4007.5
3/23/2025 15:00,27.33,31.08,45833.4,7093.6
3/23/2025 16:00,23.49,25.52,48007.5,8688.4
3/23/2025 17:00,22.81,9.51,48385.8,10664.8
3/23/2025 18:00,30.19,24.85,49744.2,8140.1
3/23/2025 19:00,37.42,32.88,49759.1,4716.7
3/23/2025 20:00,28.61,-23.21,47882.2,5485.3
3/23/2025 21:00,22.42,27.04,46786.4,7043.9
3/23/2025 22:00,8.09,21.64,42941.2,10054.5
3/23/2025 23:00,13.87,18.26,38627.1,9325.4
3/24/2025 0:00,17.28,15.36,37243.6,6302.5
3/24/2025 1:00,2.08,13.62,35355.1,6532.7
3/24/2025 2:00,10.24,-0.96,33032.9,4324.8
3/24/2025 3:00,11.37,8.75,33303.9,2753.4
3/24/2025 4:00,9.08,0.56,35609.8,10479.4
3/24/2025 5:00,-5.44,-15.53,40266.2,26000
3/24/2025 6:00,-6.05,-15.83,40810,23457.1
3/24/2025 7:00,26.46,20.51,46483.6,6384
3/24/2025 8:00,18.83,20.54,45924,9939.1
3/24/2025 9:00,39.92,36.76,49994.5,4460.1
3/24/2025 10:00,44.72,47.06,52157.3,4406
3/24/2025 11:00,32.87,34.86,50489.2,4275.3
3/24/2025 12:00,37.96,16.93,49508,6137
3/24/2025 13:00,27.89,29.28,48246.2,5878.4
3/24/2025 14:00,22.38,15.63,49179.7,6860.5
3/24/2025 15:00,30.58,15.8,49720,8133.7
3/24/2025 16:00,38.28,-11.28,50419.1,5261.8
3/24/2025 17:00,31.58,32.15,52511.5,6486.3
3/24/2025 18:00,36.05,37.37,54141,4152
3/24/2025 19:00,40.11,46.35,52810.1,4001.6
3/24/2025 20:00,37.26,31.13,51411.7,4050.7
3/24/2025 21:00,27.86,18.93,48033.4,11546.7
3/24/2025 22:00,25.47,25.1,46366,7980.2
3/24/2025 23:00,27.64,23.48,42210.5,4271.6
3/25/2025 0:00,9.1,33.39,37884.1,10221.2
3/25/2025 1:00,17.13,15.69,35517.4,6230.5
3/25/2025 2:00,-24.05,-24.34,33317,23620.4
3/25/2025 3:00,3.99,-4.25,33905.6,8691.7
3/25/2025 4:00,-9.32,-19.07,35803,15204.9
3/25/2025 5:00,0.39,-15.07,38557,17840.4
3/25/2025 6:00,24.2,20.69,41683.6,6842.4
3/25/2025 7:00,28.02,25.56,48152.3,10323.8
3/25/2025 8:00,20.6,29.84,47682.6,11992.9
3/25/2025 9:00,21.69,18.77,48918.9,9138.2
3/25/2025 9:00,21.69,18.77,48918.9,9138.2
3/25/2025 10:00,29.79,25.44,50748.9,9413.5
3/25/2025 11:00,35.15,36.54,50216.8,4053.7
3/25/2025 12:00,29.8,28.06,47588.1,8770.2
3/25/2025 13:00,34.56,42.36,50328.1,5159.6
3/25/2025 14:00,29.15,41.23,49048.2,7210.6
3/25/2025 15:00,35.87,34.66,48667.9,9187
3/25/2025 16:00,38.65,29.01,52982.2,8325
3/25/2025 17:00,42.28,40.07,53746.7,7512.4
3/25/2025 18:00,30.86,31.86,52194.5,9124.9
3/25/2025 19:00,33.53,20.48,56260.8,10051.7
3/25/2025 20:00,28.55,25.01,53357.9,15683.7
3/25/2025 21:00,35.87,21.47,49734.4,8543.3
3/25/2025 22:00,19.17,22.02,47764.7,10064.7
3/25/2025 23:00,4.57,-6.31,41827.7,15175.2
3/26/2025 0:00,7.02,3.19,37659.3,8485.7
3/26/2025 1:00,10.88,8.58,34126.1,6030.1
3/26/2025 2:00,-0.15,-12.64,33745.3,14056.7
3/26/2025 3:00,0.37,-0.13,33994.5,10343.2
3/26/2025 4:00,8.96,-1.65,35564.8,6538.8
3/26/2025 5:00,-5.22,7.28,37902.2,13775.3
3/26/2025 6:00,-4.21,6.93,42403.7,20147.2
3/26/2025 7:00,35.23,44.98,45571,4821.3
3/26/2025 8:00,16.76,17.26,46644.3,14902.1
3/26/2025 9:00,39.95,42.18,47941.8,2787.1
3/26/2025 10:00,33.29,30.89,50940.3,6724.2
3/26/2025 11:00,10.42,14.44,46681.1,16986
3/26/2025 12:00,33.94,47.87,49599.6,5932.8
3/26/2025 13:00,31.96,22.34,48394.4,6728.2
3/26/2025 14:00,36.8,39.96,50798.7,8738.9
3/26/2025 15:00,35.94,19.72,49466.6,2822.4
3/26/2025 16:00,36.93,32.41,52328.9,6404.1
3/26/2025 17:00,34.06,32.69,52421.4,6650.7
3/26/2025 18:00,17.22,201.18,54080.2,15899.6
3/26/2025 19:00,48.69,568.94,54888.6,4254.9
3/26/2025 20:00,43.2,54.18,51913.6,6781.2
3/26/2025 21:00,39.49,26.08,51013.3,5748.4
3/26/2025 22:00,27.18,34.2,44820.8,5906
3/26/2025 23:00,11.92,27.35,41990.7,16672.6
3/27/2025 0:00,10.32,6.15,38578,10774.9
3/27/2025 1:00,9.89,4.6,35292.4,8617.6
3/27/2025 2:00,6.01,7.09,34875.8,8973.6
3/27/2025 3:00,3.75,2.39,32972.7,8861.9
3/27/2025 4:00,3.78,1.82,34346.5,9153.2
3/27/2025 5:00,17.67,30.58,37727.1,6263.9
3/27/2025 6:00,13.26,34.65,42989.9,9476.4
3/27/2025 7:00,25.92,22.99,46246.5,8593.2
3/27/2025 8:00,27.27,48.08,48405.1,6730.3
3/27/2025 9:00,28.42,25.22,48404.7,9418
3/27/2025 10:00,41.1,47.91,51224.1,9024.8
3/27/2025 11:00,34.99,25.58,48429,5811.5
3/27/2025 12:00,39.61,31.66,50806.2,6485.5
3/27/2025 13:00,24.15,21.22,52510,17173.8
3/27/2025 14:00,8.25,15.73,49670.1,16197.7
3/27/2025 15:00,38.7,40.57,50844.9,3826.1
3/27/2025 16:00,40.58,25.78,50876.1,4133.7
3/27/2025 17:00,30.12,18.12,50580.8,4036.1
3/27/2025 18:00,30.08,14.52,53145.9,11135.1
3/27/2025 19:00,37.63,40.48,52454.5,6240.1
3/27/2025 20:00,25.68,27,50651.1,9023.9
3/27/2025 21:00,8.72,9.87,51947.3,21573.9
3/27/2025 22:00,28.36,29.42,46303.7,9420.8
3/27/2025 23:00,-5.16,-11.99,42104.5,13879.6
3/28/2025 0:00,3.33,4.85,37441.8,13538.8
3/28/2025 1:00,10.33,23.22,34592.4,8544.2
3/28/2025 2:00,-10.91,-5.8,34106.5,18358.4
3/28/2025 3:00,10.87,0.33,33609.4,7838.1
3/28/2025 4:00,-9.16,-12.18,36068.9,20830.3
3/28/2025 5:00,8.34,2.68,38524.8,8547.2
3/28/2025 6:00,17.27,25.2,41957.7,8639
3/28/2025 7:00,23.07,13.55,44100.5,6227.3
3/28/2025 8:00,25.14,26.77,45924.9,6283
3/28/2025 9:00,30.83,27.73,49510.1,7293.2
3/28/2025 10:00,37.05,30.04,50364.9,2729.3
3/28/2025 11:00,27.24,29.1,48384.4,6763.1
3/28/2025 12:00,29.63,27.63,49365.8,5539.9
3/28/2025 13:00,29.3,35.99,49107.5,9333.9
3/28/2025 14:00,22.41,18.01,46597.1,7592.5
3/28/2025 15:00,30.23,19.58,49000.3,4499.1
3/28/2025 16:00,34.85,32.98,52069.8,5106.3
3/28/2025 17:00,41.05,43.3,53526.5,5886
3/28/2025 18:00,28.84,34.33,52437.4,13588.8
3/28/2025 19:00,45.39,43.71,54177.5,5188.5
3/28/2025 20:00,41.71,49.3,53931.2,5896
3/28/2025 21:00,38.92,26.85,50804.1,5318.2
3/28/2025 22:00,29.42,38.24,45910.9,4888.3
3/28/2025 23:00,13.15,18.27,41248,11668.7
3/29/2025 0:00,2.17,-1.82,34565.1,11808.2
3/29/2025 1:00,-18.5,-9.07,32712.4,19951.5
3/29/2025 2:00,-19.79,-16.99,31146,18323.9
3/29/2025 3:00,-21.32,-9.82,31797.5,26000
3/29/2025 4:00,-0.07,-7.06,33238.3,11093.2
3/29/2025 5:00,11.1,4.96,36768.4,9962.5
3/29/2025 6:00,13.16,18.11,39479.2,6003.7
3/29/2025 7:00,9.39,10,43374.2,13989.8
3/29/2025 8:00,15.83,2.87,45943.5,10106.9
3/29/2025 9:00,20.23,37.06,45448.5,11919.5
3/29/2025 10:00,25.19,40.96,44691.7,4912
3/29/2025 11:00,24.93,26.65,48321.7,8853.4
3/29/2025 12:00,33.58,27.4,46278.4,7683.1
3/29/2025 13:00,25.35,19.37,43685.7,7006.4
3/29/2025 14:00,31.22,34.7,45019.7,4643.4
3/29/2025 15:00,18.3,31.23,47572,10629.4
3/29/2025 16:00,7.37,31.18,47636.5,15888
3/29/2025 17:00,39.42,36.71,48707,3993.2
3/29/2025 18:00,22.76,19.56,52011.8,9687.9
3/29/2025 19:00,36.93,35.44,48908,2070
3/29/2025 20:00,19.77,23.45,47965.2,11080.1
3/29/2025 21:00,28.77,21.08,46626.4,3832.6
3/29/2025 22:00,19.33,7.07,43248.5,7565.9
3/29/2025 23:00,13.64,11.54,39325.1,5663.3
3/30/2025 0:00,0.9,3.69,35946.3,9840.8
3/30/2025 1:00,-6.8,8.63,32520.7,16438
3/30/2025 2:00,10.5,0.79,31399.1,5002.1
3/30/2025 3:00,-8.97,1.19,31126.8,9892.5
3/30/2025 4:00,3.26,2.34,33207.5,9158.1
3/30/2025 5:00,-12.71,-14.91,36156.6,22956.8
3/30/2025 6:00,8.12,-5.85,39629.5,13168.9
3/30/2025 7:00,22.86,26.39,43395.9,6056.9
3/30/2025 8:00,22.13,24.6,45625.1,7798.1
3/30/2025 9:00,12.56,32.97,46469.7,18019
3/30/2025 10:00,20.57,18.25,45897.3,11379.6
3/30/2025 11:00,23,36.98,46642.3,5030.2
3/30/2025 12:00,26.7,23.96,45987.9,6250
3/30/2025 13:00,28.13,25.05,45899.1,5956.8
3/30/2025 14:00,29.09,13.97,48404.9,4987.4
3/30/2025 15:00,32.14,42.49,46097,2900.6
3/30/2025 16:00,36.1,37.34,48517.1,4683.6
3/30/2025 17:00,22.01,21.97,50697,12372.5
3/30/2025 18:00,36.1,33.49,50415.2,5937.2
3/30/2025 19:00,33.55,35.67,53200.7,7258.7
3/30/2025 20:00,22.62,16.22,48517.9,8789.8
3/30/2025 21:00,2.5,6.55,46794.5,24272.5
3/30/2025 22:00,20.42,11.83,42008.6,9679
3/30/2025 23:00,-6.01,-7.22,38532.5,16830.9
3/31/2025 0:00,15.37,19.85,38059.1,8334.7
3/31/2025 1:00,4.71,17.38,35562.7,10089.1
3/31/2025 2:00,-9.69,-7.8,33649.5,11673.8
3/31/2025 3:00,0.69,12.36,34778.5,8258.4
3/31/2025 4:00,6.44,6.33,35597.2,10591.2
3/31/2025 5:00,-11.11,-19.53,38485.1,16908.3
3/31/2025 6:00,21.81,40.54,45288.8,7609.8
3/31/2025 7:00,21.14,20.1,46269.3,10350.4
3/31/2025 8:00,20.54,29.06,47558.4,13342.2
3/31/2025 9:00,33.34,27.75,49088.4,6210.3
3/31/2025 10:00,27.29,31.98,49226.3,13590
3/31/2025 11:00,30.14,33.24,51284.9,7905.1
3/31/2025 12:00,32.38,32.38,49075.6,6583
3/31/2025 13:00,40.4,58.66,49315.6,2698.5
3/31/2025 14:00,37.07,40.93,49291.5,5402.8
3/31/2025 15:00,38.19,34.85,51187.1,7446.7
3/31/2025 16:00,20.75,34.92,50574.8,14019.5
3/31/2025 17:00,35.58,19.28,51711.7,8601.4
3/31/2025 18:00,28.55,15.43,54427.7,11770.5
3/31/2025 19:00,44.43,52.35,54905.8,4439.8
3/31/2025 20:00,38.5,40.54,53151.4,7840.7
3/31/2025 21:00,21.27,16.35,48944.5,15588.9
3/31/2025 22:00,30.93,34.46,46912.2,6504.7
3/31/2025 23:00,4.49,14.09,41058.3,15980
4/1/2025 0:00,-0.96,-10.47,37365.3,15265.6
4/1/2025 1:00,0,-0.79,34035.7,12907.6
4/1/2025 2:00,11.84,12.19,34501.3,10072.3
4/1/2025 3:00,10.19,12.95,34283,7551.6
4/1/2025 4:00,-18,-12.2,36255.3,25961.7
4/1/2025 5:00,-1.64,-19.35,40054.6,15158
4/1/2025 6:00,12.87,17.7,45446.3,12792.9
4/1/2025 7:00,19.11,1.93,43900.8,8647
4/1/2025 8:00,27.89,27.56,47579.8,9925
4/1/2025 9:00,23.42,13.92,49231.7,9750.8
4/1/2025 10:00,29.59,31.36,49388.1,9997.6
4/1/2025 11:00,25.43,31.42,48807,10709.9
4/1/2025 12:00,36.12,36.63,49201.6,5016.3
4/1/2025 13:00,33.93,28.05,47708.3,3464
4/1/2025 14:00,30.65,18.81,49829.8,6679.1
4/1/2025 15:00,36.09,35.76,50379.7,2887.3
4/1/2025 16:00,41.29,37.63,52338.7,5558.9
4/1/2025 17:00,41.35,44.38,53865.2,5329.5
4/1/2025 18:00,33.44,29.56,54991.3,8900.4
4/1/2025 19:00,20.66,33.28,53638,18781.7
4/1/2025 20:00,61.02,61.44,55560.2,3481.1
4/1/2025 21:00,3.36,11.63,50295,25194.2
4/1/2025 22:00,27,22.51,44023.9,8785.7
4/1/2025 23:00,-0.5,6.12,40825.9,12176.5
4/2/2025 0:00,11.57,17.19,36247.7,5841
4/2/2025 1:00,-3.3,-9.43,34908.2,17970.9
4/2/2025 2:00,-1.74,-15.22,33345.8,11969.2
4/2/2025 3:00,-3.58,7.83,33386.6,11517.9
4/2/2025 4:00,16.11,12.33,37548.1,4912.8
4/2/2025 5:00,12.03,6.22,39415.9,11862.3
4/2/2025 6:00,15.97,13.27,43274.5,16154.6
4/2/2025 7:00,24.93,16.41,44837.6,9418.1
4/2/2025 8:00,11.04,16.71,47311,16649.3
4/2/2025 9:00,18.96,18.88,50097.9,15165.2
4/2/2025 10:00,34.19,34.66,50730.2,6295.8
4/2/2025 11:00,11.74,21.99,47878.3,15870.8
4/2/2025 12:00,30.7,31.6,49398.7,7324
4/2/2025 13:00,30.71,-9999,49271.3,6894.6
4/2/2025 14:00,27.09,26.91,49199.1,6763.7
4/2/2025 15:00,35.77,22.22,49340.7,6577.9
4/2/2025 16:00,44.23,36.25,51070.1,1980.7
4/2/2025 17:00,36.33,29.78,53007.7,6202
4/2/2025 18:00,45.34,46.36,54351.7,3884.5
4/2/2025 19:00,22.42,36.12,55016.9,16095.4
4/2/2025 20:00,21.14,22.84,54242,17151.9
4/2/2025 21:00,24.86,22.8,49683.5,13364.1
4/2/2025 22:00,24.89,22.16,45692.8,8816.9
4/2/2025 23:00,19.1,24.01,42375.7,6654.9
4/3/2025 0:00,13.65,17.39,38516.4,8261.4
4/3/2025 1:00,-22.62,-15.44,34551,26000
4/3/2025 2:00,0.8,-5.53,34144.9,8654.8
4/3/2025 3:00,12.16,32.42,34646.4,4126.7
4/3/2025 4:00,-13.66,-16.76,36944.5,18787.2
4/3/2025 5:00,-6.01,-11.73,40654,22676.2
4/3/2025 6:00,-13.66,-2.91,41626.6,23433.3
4/3/2025 7:00,11.32,19.44,45971,16812.9
4/3/2025 8:00,14.71,8.92,48588.3,16955.5
4/3/2025 9:00,21.36,27.46,49982.2,9383.5
4/3/2025 10:00,35.05,31.22,49744.7,3320
4/3/2025 11:00,30.78,34.55,48395.1,7886.5
4/3/2025 12:00,33.93,36.04,49790.3,9548.8
4/3/2025 13:00,24.6,47.51,48359.3,6381.6
4/3/2025 14:00,37.72,50.23,49624.3,5998.9
4/3/2025 15:00,28.9,38.5,49417.5,4156.2
4/3/2025 16:00,43.59,50.48,50398.7,4146.1
4/3/2025 17:00,24.01,12.73,53612,15509.5
4/3/2025 18:00,21.48,23.15,54491.2,16779.6
4/3/2025 19:00,41.04,37.09,55040.9,7778.9
4/3/2025 20:00,34.02,33.56,55760.3,9592.6
4/3/2025 21:00,37.36,38.13,50452.4,5892.9
4/3/2025 22:00,17.34,1.91,46830.2,13184.8
4/3/2025 23:00,-23.13,-25.68,40831.2,23260
4/4/2025 0:00,10.59,11.73,36758,5613.9
4/4/2025 1:00,0.04,8.37,36353.4,14306.7
4/4/2025 2:00,-3.58,-10.63,32747.2,15150.7
4/4/2025 3:00,-6.23,-13.34,32972.8,15192.6
4/4/2025 4:00,-6.25,-13.96,35794.2,24897.3
4/4/2025 6:00,17.43,7.28,41635.2,10057.6
4/4/2025 7:00,17.07,29.01,45656.2,14349.4
4/4/2025 8:00,21.17,28.15,50124.1,10316.1
4/4/2025 9:00,35.94,60.38,49150.9,6934.9
4/4/2025 10:00,28.12,23.34,48858.8,9602.9
4/4/2025 11:00,28.32,36.06,51504.3,10598.1
4/4/2025 12:00,30.54,19.62,50343.3,8006.2
4/4/2025 13:00,30.26,43.49,48596.3,4588.9
4/4/2025 14:00,34.2,32.27,47612.9,5313.4
4/4/2025 15:00,36.06,35.3,49535.7,5255
4/4/2025 16:00,42.06,53.54,51811,4480.5
4/4/2025 17:00,39.61,50.54,54915,7855.9
4/4/2025 18:00,35.5,26.68,52939.3,8764.8
4/4/2025 19:00,30.06,29.11,54201.6,12173.8
4/4/2025 20:00,45.18,58,53824.2,5779.2
4/4/2025 21:00,30.53,27.22,47175.5,7107.5
4/4/2025 22:00,8.73,11.48,47518.5,19992.5
4/4/2025 23:00,12.94,17.78,40767.2,9843
4/5/2025 0:00,-4.25,8.43,35657,11390.8
4/5/2025 1:00,-8.79,-2.78,32761.5,10794.4
4/5/2025 2:00,-18.04,-20.23,32058.2,19909.6
4/5/2025 3:00,-12.47,-30.14,31958.3,20420.7
4/5/2025 4:00,-17.09,-10.76,31378.3,19732.8
4/5/2025 5:00,-0.66,0.89,35571.3,11819.9
4/5/2025 6:00,11.65,27.63,39798.9,7588.6
4/5/2025 7:00,-13.52,-8.34,42628.8,25355
4/5/2025 8:00,10.16,5.06,45820.2,14687.3
4/5/2025 9:00,29.24,18.02,47627.8,7548.7
4/5/2025 10:00,12.63,11.08,47852.3,16228.4
4/5/2025 11:00,26.51,29.78,46601.2,6192.4
4/5/2025 12:00,10.11,11.05,44168,13780.6
4/5/2025 13:00,16.29,4.93,45438.3,13346.5
4/5/2025 14:00,33.22,8.14,46639.2,4349.3
4/5/2025 15:00,16.18,7.57,45717,8431.6
4/5/2025 16:00,24.49,2.54,49070.3,9362.2
4/5/2025 17:00,9.33,0.5,50812.4,22258.7
4/5/2025 18:00,38.61,40.78,50764.2,5230
4/5/2025 19:00,15.21,28.22,46700.9,15014.2
4/5/2025 20:00,29.84,7.81,47709.8,8618
4/5/2025 21:00,28.12,18.89,48908.5,5302.9
4/5/2025 22:00,18.58,22.14,42541,9465.5
4/5/2025 23:00,14.61,10.56,37174.9,10673.2
4/6/2025 0:00,11.36,12.82,36501.6,7018.5
4/6/2025 1:00,-5.1,-1.71,32612.6,13519.2
4/6/2025 2:00,-6.5,-10.21,32114.5,18507.2
4/6/2025 3:00,-8.92,1.92,31782.4,13493.8
4/6/2025 4:00,-0.81,21.05,33786.1,9424.5
4/6/2025 5:00,5.3,-86.25,36658.6,10988.2
4/6/2025 6:00,3.98,12.32,40404.4,11279.8
4/6/2025 7:00,19.2,38.17,45333.7,11825.2
4/6/2025 8:00,14.06,27.08,46437.2,16558.1
4/6/2025 9:00,12.59,6.39,44917.5,10538.6
4/6/2025 10:00,33.69,30.74,47721.8,4575.1
4/6/2025 11:00,30.49,14.9,48250,6154.1
4/6/2025 12:00,33.66,28.53,47757.9,7916.6
4/6/2025 13:00,23.77,18.91,45528.8,11446.5
